u_id,home,name
28441547,762,HMLC
5049094,1654,HMLC
80780658,1539,HMLC
23869009,1325,HMLC
15160549,424,HMLC
96903362,1274,HMLC
74331598,371,HMLC
86211400,1400,HMLC
64743194,481,HMLC
47540637,1039,HMLC
2052430,1158,HMLC
59026623,1436,HMLC
14858829,1177,HMLC
30169299,1520,HMLC
1224704,1092,HMLC
93828762,1613,HMLC
38852967,1271,HMLC
50413022,1278,HMLC
24451555,1092,HMLC
39629779,1460,HMLC
40662556,387,HMLC
62613452,1130,HMLC
71882123,957,HMLC
92704793,1529,HMLC
14674386,957,HMLC
53216521,1460,HMLC
79207398,1631,HMLC
61529031,824,HMLC
36311025,1620,HMLC
12496724,899,HMLC
28888625,1402,HMLC
6902964,1604,HMLC
90753209,917,HMLC
41008790,917,HMLC
76719206,1621,HMLC
25474466,1153,HMLC
76860775,678,HMLC
55714751,1124,HMLC
70339933,898,HMLC
55999400,1235,HMLC
3898254,1621,HMLC
76416660,1213,HMLC
48413071,917,HMLC
64102881,1165,HMLC
73720990,721,HMLC
47065864,1628,HMLC
72633324,631,HMLC
32969638,480,HMLC
76675637,579,HMLC
15543592,1476,HMLC
57077742,1516,HMLC
98054171,631,HMLC
11427708,1582,HMLC
19313072,1449,HMLC
96874722,614,HMLC
60578720,442,HMLC
36245727,1102,HMLC
12653721,626,HMLC
60424868,1279,HMLC
30641576,1174,HMLC
25322749,593,HMLC
71485615,661,HMLC
60102895,1210,HMLC
27786321,763,HMLC
20162106,1252,HMLC
66618348,862,HMLC
10951270,678,HMLC
81596886,1596,HMLC
34245033,1466,HMLC
22993419,1604,HMLC
32103948,576,HMLC
89731401,631,HMLC
11295800,663,HMLC
43700000,1449,HMLC
20765952,1629,HMLC
40404950,1412,HMLC
26350562,899,HMLC
52905987,480,HMLC
44825303,880,HMLC
11559975,1424,HMLC
91729915,1170,HMLC
49137286,1455,HMLC
231078,1437,HMLC
81263740,1293,HMLC
3396617,1259,HMLC
75383356,1158,HMLC
67125546,1603,HMLC
2507725,1158,HMLC
65940122,1398,HMLC
45341847,1103,HMLC
95389449,613,HMLC
60188593,1450,HMLC
19645096,1374,HMLC
59970536,1312,HMLC
75967567,1554,HMLC
1777332,592,HMLC
54897411,442,HMLC
15133662,1556,HMLC
7217819,1199,HMLC
96447456,1654,HMLC
21259869,480,HMLC
37515126,1455,HMLC
66277139,1412,HMLC
79335915,1410,HMLC
10644474,1234,HMLC
24858509,1605,HMLC
18086902,1438,HMLC
2049159,1521,HMLC
25340704,1273,HMLC
66826485,387,HMLC
61224545,741,HMLC
23662272,995,HMLC
9585144,1594,HMLC
81872096,624,HMLC
67555267,1154,HMLC
27901615,1209,HMLC
41046220,480,HMLC
64781726,354,HMLC
76099345,1153,HMLC
40146288,701,HMLC
71354534,660,HMLC
36075450,1425,HMLC
24284204,1530,HMLC
50938996,629,HMLC
15005329,1576,HMLC
98317975,1622,HMLC
6931801,1621,HMLC
28013796,805,HMLC
70534487,678,HMLC
63600774,442,HMLC
95566884,1530,HMLC
74652873,1199,HMLC
41088756,1709,HMLC
56453949,1604,HMLC
7144994,1345,HMLC
79010691,842,HMLC
26742682,774,HMLC
34121428,1596,HMLC
58827513,1639,HMLC
28896891,1450,HMLC
